customerID,gender,PhoneService,InternetService,StreamingTV,Contract,TotalCharges,Churn
5419-KLXBN,Female,Yes,Fiber optic,Yes,Month-to-month,2257.75,Yes
4514-GFCFI,Female,Yes,Fiber optic,Yes,Month-to-month,1350.15,Yes
3365-SAIGS,Female,Yes,Fiber optic,Yes,Month-to-month,1329.15,No
8565-CLBZW,Male,Yes,Fiber optic,Yes,Month-to-month,2165.05,Yes
1492-QGCLU,Male,Yes,DSL,Yes,Month-to-month,4616.1,No
6845-RGTYS,Female,Yes,Fiber optic,Yes,Month-to-month,4533.7,Yes
3753-TSEMP,Female,Yes,Fiber optic,Yes,Month-to-month,1390.6,Yes
9172-JITSM,Female,Yes,Fiber optic,Yes,Month-to-month,2361.8,Yes
8543-MSDMF,Male,Yes,DSL,Yes,Month-to-month,206.15,No
9961-JBNMK,Male,Yes,Fiber optic,Yes,Month-to-month,2030.3,Yes
2038-LLMLM,Female,Yes,Fiber optic,Yes,Month-to-month,4946.05,No
1216-BGTSP,Male,Yes,Fiber optic,Yes,Month-to-month,4964.7,No
2189-UXTKY,Female,Yes,DSL,Yes,Month-to-month,1742.75,Yes
7483-IQWIB,Male,Yes,Fiber optic,Yes,Month-to-month,3415.25,No
5153-RTHKF,Female,Yes,Fiber optic,Yes,Month-to-month,2896.6,No
9079-LWTFD,Male,Yes,Fiber optic,Yes,Month-to-month,4669.2,No
6356-ELRKD,Female,Yes,Fiber optic,Yes,Month-to-month,95.6,Yes
6179-GJPSO,Female,Yes,Fiber optic,Yes,Month-to-month,4600.7,Yes
7901-TBKJX,Male,Yes,Fiber optic,Yes,Month-to-month,5594,No
5804-HYIEZ,Male,Yes,Fiber optic,Yes,Month-to-month,7554.05,No
8290-YWKHZ,Female,Yes,Fiber optic,Yes,Month-to-month,2931,Yes
2955-BJZHG,Male,Yes,Fiber optic,Yes,Month-to-month,1400.85,Yes
9300-RENDD,Male,Yes,Fiber optic,Yes,Month-to-month,79.95,Yes
8087-LGYHQ,Male,Yes,Fiber optic,Yes,Month-to-month,811.65,No
1163-ONYEY,Male,Yes,DSL,Yes,Month-to-month,3023.55,No
4010-YLMVT,Female,Yes,Fiber optic,Yes,Month-to-month,5893.95,No
1379-FRVEB,Male,Yes,Fiber optic,Yes,Month-to-month,1430.05,No
8160-HOWOX,Female,Yes,DSL,Yes,Month-to-month,458.1,No
6635-CPNUN,Male,Yes,Fiber optic,Yes,Month-to-month,2684.35,No
4021-RQSNY,Male,Yes,Fiber optic,Yes,Month-to-month,3004.15,Yes
9061-TIHDA,Male,Yes,Fiber optic,Yes,Month-to-month,1233.65,Yes
7927-AUXBZ,Female,Yes,Fiber optic,Yes,Month-to-month,2555.9,Yes
3988-RQIXO,Female,Yes,Fiber optic,Yes,Month-to-month,91.3,Yes
2514-GINMM,Male,Yes,Fiber optic,Yes,Month-to-month,79.5,Yes
4285-GYRQC,Female,Yes,Fiber optic,Yes,Month-to-month,587.1,Yes
7216-EWTRS,Female,Yes,Fiber optic,Yes,Month-to-month,100.8,Yes
8495-LJDFO,Female,Yes,Fiber optic,Yes,Month-to-month,7111.3,No
1302-UHBDD,Male,Yes,Fiber optic,Yes,Month-to-month,1648.45,No
8378-LKJAF,Male,Yes,Fiber optic,Yes,Month-to-month,3956.7,No
8097-VBQTZ,Male,Yes,DSL,Yes,Month-to-month,3883.3,No
1393-IMKZG,Female,Yes,Fiber optic,Yes,Month-to-month,95.85,No
1013-QCWAM,Female,Yes,Fiber optic,Yes,Month-to-month,6690.75,No
7181-BQYBV,Female,Yes,Fiber optic,Yes,Month-to-month,102.45,Yes
5527-ACHSO,Female,Yes,DSL,Yes,Month-to-month,829.3,No
1399-UBQIU,Male,Yes,DSL,Yes,Month-to-month,712.25,No
4529-CKBCL,Female,Yes,Fiber optic,Yes,Month-to-month,146.05,Yes
1583-IHQZE,Male,Yes,Fiber optic,Yes,Month-to-month,1384.75,Yes
4140-MUHUG,Female,Yes,Fiber optic,Yes,Month-to-month,220.95,Yes
0093-EXYQL,Female,Yes,Fiber optic,Yes,Month-to-month,3673.6,No
0320-JDNQG,Male,Yes,Fiber optic,Yes,Month-to-month,2331.3,Yes
9168-INPSZ,Female,Yes,Fiber optic,Yes,Month-to-month,4495.65,No
3571-RFHAR,Male,Yes,Fiber optic,Yes,Month-to-month,6941.2,Yes
2754-SDJRD,Female,Yes,Fiber optic,Yes,Month-to-month,908.55,No
1587-FKLZB,Male,Yes,Fiber optic,Yes,Month-to-month,6822.15,Yes
2135-DQWAQ,Female,Yes,Fiber optic,Yes,Month-to-month,420.45,No
7488-MXJIV,Female,Yes,Fiber optic,Yes,Month-to-month,321.65,Yes
2027-FECZV,Male,Yes,Fiber optic,Yes,Month-to-month,1253.9,Yes
4947-DSMXK,Male,Yes,Fiber optic,Yes,Month-to-month,3410,No
8552-OBVRU,Female,Yes,Fiber optic,Yes,Month-to-month,5068.05,No
7928-VJYAB,Male,Yes,Fiber optic,Yes,Month-to-month,1020.2,No
9776-OJUZI,Female,Yes,Fiber optic,Yes,Month-to-month,6223.3,No
8949-JTMAY,Female,Yes,Fiber optic,Yes,Month-to-month,2933.2,Yes
0869-PAPRP,Female,Yes,Fiber optic,Yes,Month-to-month,2067,No
4238-JSSWH,Female,Yes,Fiber optic,Yes,Month-to-month,3452.55,No
9121-PHQSR,Male,Yes,Fiber optic,Yes,Month-to-month,1391.15,No
4094-NSEDU,Female,Yes,Fiber optic,Yes,Month-to-month,1973.75,Yes
1552-AAGRX,Female,Yes,Fiber optic,Yes,Month-to-month,3211.9,No
8739-XNIKG,Female,Yes,Fiber optic,Yes,Month-to-month,424.75,No
2616-UUTFK,Male,Yes,DSL,Yes,Month-to-month,2447.45,No
7268-IGMFD,Male,Yes,Fiber optic,Yes,Month-to-month,1743.9,No
0235-KGSLC,Female,Yes,Fiber optic,Yes,Month-to-month,85.55,Yes
3757-NJYBX,Male,Yes,Fiber optic,Yes,Month-to-month,3520.75,Yes
3413-DHLPB,Male,Yes,Fiber optic,Yes,Month-to-month,5969.95,No
6734-GMPVK,Male,Yes,Fiber optic,Yes,Month-to-month,550.6,No
7318-EIVKO,Male,Yes,DSL,Yes,Month-to-month,436.6,No
3771-PZOBW,Male,Yes,Fiber optic,Yes,Month-to-month,1781.35,No
3722-WPXTK,Male,Yes,Fiber optic,Yes,Month-to-month,88.35,Yes
2929-ERCFZ,Female,Yes,Fiber optic,Yes,Month-to-month,777.3,Yes
7548-SEPYI,Female,Yes,Fiber optic,Yes,Month-to-month,512.45,Yes
9898-KZQDZ,Female,Yes,Fiber optic,Yes,Month-to-month,3640.45,Yes
2519-FAKOD,Male,Yes,Fiber optic,Yes,Month-to-month,3777.15,Yes
9481-SFCQY,Female,Yes,DSL,Yes,Month-to-month,824.85,No
7089-IVVAZ,Female,Yes,Fiber optic,Yes,Month-to-month,847.3,Yes
9050-IKDZA,Female,Yes,Fiber optic,Yes,Month-to-month,162.55,No
2205-YMZZJ,Male,Yes,Fiber optic,Yes,Month-to-month,546.95,Yes
1254-IZEYF,Female,Yes,Fiber optic,Yes,Month-to-month,3186.65,Yes
9492-TOKRI,Female,Yes,Fiber optic,Yes,Month-to-month,1527.35,Yes
9221-OTIVJ,Female,Yes,Fiber optic,Yes,Month-to-month,1531.4,Yes
1357-MVDOZ,Male,Yes,DSL,Yes,Month-to-month,683.25,No
1323-OOEPC,Female,Yes,Fiber optic,Yes,Month-to-month,5149.5,Yes
5630-IXDXV,Female,Yes,Fiber optic,Yes,Month-to-month,4849.1,No
0397-GZBBC,Male,Yes,Fiber optic,Yes,Month-to-month,5574.75,Yes
7641-EUYET,Male,Yes,Fiber optic,Yes,Month-to-month,4541.2,Yes
8245-UMPYT,Female,Yes,Fiber optic,Yes,Month-to-month,1581.2,Yes
0447-RXSGD,Male,Yes,Fiber optic,Yes,Month-to-month,2404.85,No
4927-WWOOZ,Male,Yes,Fiber optic,Yes,Month-to-month,171.45,No
4277-PVRAN,Female,Yes,Fiber optic,Yes,Month-to-month,679.3,Yes
0722-SVSFK,Female,Yes,Fiber optic,Yes,Month-to-month,715,No
0952-KMEEH,Male,Yes,Fiber optic,Yes,Month-to-month,1230.25,Yes
7175-NTIXE,Female,Yes,DSL,Yes,Month-to-month,1992.95,No
1849-RJYIG,Female,Yes,DSL,Yes,Month-to-month,487.75,No
5130-IEKQT,Male,Yes,Fiber optic,Yes,Month-to-month,2655.25,Yes
0407-BDJKB,Male,Yes,Fiber optic,Yes,Month-to-month,5742.9,Yes
9600-UDOPK,Male,Yes,Fiber optic,Yes,Month-to-month,2866.45,Yes
3269-ATYWD,Male,Yes,Fiber optic,Yes,Month-to-month,3759.05,Yes
1074-AMIOH,Female,Yes,Fiber optic,Yes,Month-to-month,5935.1,No
4910-GMJOT,Female,Yes,Fiber optic,Yes,Month-to-month,94.6,Yes
0354-WYROK,Female,Yes,Fiber optic,Yes,Month-to-month,2911.3,Yes
7748-UMTRK,Female,Yes,Fiber optic,Yes,Month-to-month,2974.5,No
7145-FEJWU,Female,Yes,Fiber optic,Yes,Month-to-month,1275.65,No
3969-JQABI,Female,Yes,DSL,Yes,Month-to-month,3791.6,No
8384-FZBJK,Female,Yes,Fiber optic,Yes,Month-to-month,5611.7,No
6481-ESCNL,Female,Yes,Fiber optic,Yes,Month-to-month,2878.75,No
1550-EENBN,Female,Yes,Fiber optic,Yes,Month-to-month,3205.6,No
4446-BZKHU,Male,Yes,Fiber optic,Yes,Month-to-month,6281.45,Yes
8198-RKSZG,Female,Yes,DSL,Yes,Month-to-month,1137.05,No
3336-JORSO,Female,Yes,Fiber optic,Yes,Month-to-month,3655.45,Yes
7799-DSEWS,Male,Yes,DSL,Yes,Month-to-month,1299.8,No
6861-XWTWQ,Male,Yes,Fiber optic,Yes,Month-to-month,665.45,Yes
6877-TJMBR,Male,Yes,Fiber optic,Yes,Month-to-month,84.8,Yes
4873-ILOLJ,Male,Yes,Fiber optic,Yes,Month-to-month,2238.5,Yes
2725-KXXWT,Male,Yes,Fiber optic,Yes,Month-to-month,90.75,Yes
9565-DJPIB,Female,Yes,Fiber optic,Yes,Month-to-month,365.65,Yes
4191-XOVOM,Male,Yes,Fiber optic,Yes,Month-to-month,6713.2,No
8429-XIBUM,Male,Yes,Fiber optic,Yes,Month-to-month,2317.1,Yes
2397-BRLOM,Male,Yes,Fiber optic,Yes,Month-to-month,583.45,Yes
9508-ILZDG,Female,Yes,Fiber optic,Yes,Month-to-month,3190.25,No
7938-OUHIO,Male,Yes,Fiber optic,Yes,Month-to-month,293.65,Yes
8510-AWCXC,Female,Yes,Fiber optic,Yes,Month-to-month,1308.1,Yes
3387-VATUS,Male,Yes,Fiber optic,Yes,Month-to-month,462.8,Yes
1110-KYLGQ,Female,Yes,Fiber optic,Yes,Month-to-month,6780.1,No
3518-PZXZQ,Female,Yes,DSL,Yes,Month-to-month,55.3,No
1724-BQUHA,Male,Yes,Fiber optic,Yes,Month-to-month,477.7,Yes
4826-XTSOH,Male,Yes,Fiber optic,Yes,Month-to-month,86.05,Yes
6857-VWJDT,Female,Yes,Fiber optic,Yes,Month-to-month,95.65,Yes
6100-QQHEB,Male,Yes,Fiber optic,Yes,Month-to-month,1515.1,Yes
2691-NZETQ,Male,Yes,Fiber optic,Yes,Month-to-month,758.6,Yes
7295-JOMMD,Female,Yes,Fiber optic,Yes,Month-to-month,396.3,Yes
0581-MDMPW,Female,Yes,Fiber optic,Yes,Month-to-month,2072.75,No
0058-EVZWM,Female,Yes,Fiber optic,Yes,Month-to-month,4959.6,No
6023-YEBUP,Male,Yes,Fiber optic,Yes,Month-to-month,329.95,Yes
7209-JCUDS,Male,Yes,Fiber optic,Yes,Month-to-month,1048.85,Yes
3001-CBHLQ,Male,Yes,Fiber optic,Yes,Month-to-month,3351.55,Yes
6645-MXQJT,Male,Yes,Fiber optic,Yes,Month-to-month,184.15,No
0772-GYEQQ,Male,Yes,Fiber optic,Yes,Month-to-month,262.05,Yes
4831-EOBFE,Male,Yes,Fiber optic,Yes,Month-to-month,2649.15,Yes
2454-RPBRZ,Female,Yes,Fiber optic,Yes,Month-to-month,1060.2,Yes
6988-CJEYV,Male,Yes,Fiber optic,Yes,Month-to-month,4920.55,No
2265-CYWIV,Female,Yes,Fiber optic,Yes,Month-to-month,347.65,Yes
2277-DJJDL,Male,Yes,Fiber optic,Yes,Month-to-month,6017.9,No
2452-KDRRH,Male,Yes,Fiber optic,Yes,Month-to-month,6841.05,No
1564-HJUVY,Male,Yes,DSL,Yes,Month-to-month,226.2,No
5226-NoZFC,Male,Yes,Fiber optic,Yes,Month-to-month,2146.5,No
2672-HUYVI,Female,Yes,Fiber optic,Yes,Month-to-month,455.3,Yes
7508-MYBOG,Male,Yes,Fiber optic,Yes,Month-to-month,1235.55,Yes
0148-DCDOS,Male,Yes,Fiber optic,Yes,Month-to-month,2362.1,Yes
0310-MVLET,Female,Yes,Fiber optic,Yes,Month-to-month,6010.05,Yes
0428-IKYCP,Male,Yes,Fiber optic,Yes,Month-to-month,1850.65,No
4550-VBOFE,Male,Yes,Fiber optic,Yes,Month-to-month,7101.5,Yes
6652-YFFJO,Female,Yes,DSL,Yes,Month-to-month,716.1,No
3170-GWYKC,Female,Yes,Fiber optic,Yes,Month-to-month,6236.75,No
0611-DFXKO,Male,Yes,Fiber optic,Yes,Month-to-month,1820.45,Yes
7780-OTDSO,Male,Yes,Fiber optic,Yes,Month-to-month,1742.95,Yes
0564-JJHGS,Male,Yes,Fiber optic,Yes,Month-to-month,829.1,Yes
3348-CFRNX,Female,Yes,Fiber optic,Yes,Month-to-month,2602.9,Yes
4402-FTBXC,Male,Yes,Fiber optic,Yes,Month-to-month,4667,No
8059-UDZFY,Female,Yes,Fiber optic,Yes,Month-to-month,3465.05,No
3352-ALMCK,Male,Yes,Fiber optic,Yes,Month-to-month,4108.15,No
5131-PONJI,Male,Yes,Fiber optic,Yes,Month-to-month,4494.65,No
2845-AFFTX,Male,Yes,Fiber optic,Yes,Month-to-month,4259.3,Yes
2249-YPRNG,Female,Yes,Fiber optic,Yes,Month-to-month,2239.65,Yes
4626-GYCZP,Male,Yes,Fiber optic,Yes,Month-to-month,635.6,Yes
5649-RXQTV,Male,Yes,Fiber optic,Yes,Month-to-month,5038.15,No
7587-AOVVU,Male,Yes,Fiber optic,Yes,Month-to-month,2793.55,No
5590-BYNII,Male,Yes,Fiber optic,Yes,Month-to-month,2095,Yes
0596-BQCEQ,Female,Yes,Fiber optic,Yes,Month-to-month,6283.3,Yes
2207-QPJED,Female,Yes,Fiber optic,Yes,Month-to-month,3371.75,No
1891-FZYSA,Male,Yes,Fiber optic,Yes,Month-to-month,6143.15,Yes
7613-LLQFO,Male,Yes,Fiber optic,Yes,Month-to-month,1059.55,Yes
3801-HMYNL,Male,Yes,Fiber optic,Yes,Month-to-month,89.15,Yes
5857-TYBCJ,Male,Yes,Fiber optic,Yes,Month-to-month,4040.2,No
6127-ISGTU,Female,Yes,Fiber optic,Yes,Month-to-month,1378.25,Yes
1761-AEZZR,Male,Yes,Fiber optic,Yes,Month-to-month,79.55,Yes
7120-RFMVS,Male,Yes,Fiber optic,Yes,Month-to-month,84.5,Yes
8118-LSUEL,Male,Yes,Fiber optic,Yes,Month-to-month,2483.5,Yes
1666-JXLKU,Female,Yes,Fiber optic,Yes,Month-to-month,3810.55,No
5277-ZLOOR,Female,Yes,Fiber optic,Yes,Month-to-month,187.45,Yes
2141-RRYGO,Female,Yes,DSL,Yes,Month-to-month,261.25,Yes
6376-GAHQE,Male,Yes,Fiber optic,Yes,Month-to-month,299.2,Yes
5052-PNLOS,Male,Yes,Fiber optic,Yes,Month-to-month,323.25,Yes
6979-ZNSFF,Female,Yes,Fiber optic,Yes,Month-to-month,762.1,Yes
2386-LAHRK,Male,Yes,DSL,Yes,Month-to-month,53.5,Yes
7271-AJDTL,Female,Yes,Fiber optic,Yes,Month-to-month,5073.1,No
0396-YCHWO,Male,Yes,Fiber optic,Yes,Month-to-month,3474.2,No
0867-LDTTC,Male,Yes,DSL,Yes,Month-to-month,392.65,No
5307-DZCVC,Female,Yes,Fiber optic,Yes,Month-to-month,2628.6,Yes
8679-JOEVF,Female,Yes,DSL,Yes,Month-to-month,1023.9,Yes
4803-AXVYP,Female,Yes,Fiber optic,Yes,Month-to-month,3734.25,Yes
5924-IFQTT,Male,Yes,DSL,Yes,Month-to-month,930.05,No
4236-XPXAV,Female,Yes,Fiber optic,Yes,Month-to-month,465.05,Yes
8903-WMRNW,Female,Yes,Fiber optic,Yes,Month-to-month,1669.4,No
5150-ITWWB,Male,Yes,Fiber optic,Yes,Month-to-month,335.75,No
6429-SHBCB,Male,Yes,DSL,Yes,Month-to-month,1394.55,No
2603-HVKCG,Male,Yes,Fiber optic,Yes,Month-to-month,3143.65,No
8393-DLHGA,Male,Yes,Fiber optic,Yes,Month-to-month,2448.75,Yes
2834-SPCJV,Male,Yes,Fiber optic,Yes,Month-to-month,4348.65,Yes
7682-AZNDK,Male,Yes,Fiber optic,Yes,Month-to-month,3091.75,No
0895-DQHEW,Male,Yes,Fiber optic,Yes,Month-to-month,5278.15,Yes
8149-RSOUN,Female,Yes,Fiber optic,Yes,Month-to-month,93.85,Yes
4013-UBXWQ,Female,Yes,DSL,Yes,Month-to-month,521.1,Yes
4931-TRZWN,Female,Yes,DSL,Yes,Month-to-month,923.85,No
7669-LCRSD,Male,Yes,DSL,Yes,Month-to-month,628.65,No
5519-NPHVG,Female,Yes,Fiber optic,Yes,Month-to-month,1046.1,Yes
9938-EKRGF,Female,Yes,DSL,Yes,Month-to-month,1287.85,No
8806-EAGWC,Male,Yes,DSL,Yes,Month-to-month,159.15,Yes
9710-ZUSHQ,Female,Yes,Fiber optic,Yes,Month-to-month,4056.75,Yes
8123-QBNAZ,Female,Yes,Fiber optic,Yes,Month-to-month,3684.95,No
3629-ZNKXA,Male,Yes,Fiber optic,Yes,Month-to-month,1752.45,No
5482-VXSXJ,Male,Yes,Fiber optic,Yes,Month-to-month,2157.3,No
5498-TXHLF,Female,Yes,Fiber optic,Yes,Month-to-month,2874.15,Yes
6818-DJXAA,Female,Yes,Fiber optic,Yes,Month-to-month,964.35,No
4132-KALRO,Female,Yes,Fiber optic,Yes,Month-to-month,399.25,No
3902-FOIGH,Male,Yes,Fiber optic,Yes,Month-to-month,1218.55,Yes
2874-YXVVA,Female,Yes,Fiber optic,Yes,Month-to-month,3634.8,No
7586-ZATGZ,Male,Yes,Fiber optic,Yes,Month-to-month,3369.05,No
3318-OSATS,Male,Yes,Fiber optic,Yes,Month-to-month,3474.05,Yes
9626-VFRGG,Female,Yes,Fiber optic,Yes,Month-to-month,3645.05,No
5144-TVGLP,Male,Yes,Fiber optic,Yes,Month-to-month,3653,No
9885-CSMWE,Female,Yes,Fiber optic,Yes,Month-to-month,78.45,Yes
3866-MDTUB,Female,Yes,DSL,Yes,Month-to-month,146.9,Yes
8276-MQBYC,Male,Yes,Fiber optic,Yes,Month-to-month,4913.3,Yes
0337-CNPZE,Female,Yes,Fiber optic,Yes,Month-to-month,4443.45,Yes
6015-VVHHE,Female,Yes,Fiber optic,Yes,Month-to-month,446.05,Yes
0897-FEGMU,Female,Yes,Fiber optic,Yes,Month-to-month,1056.95,Yes
0689-NKYLF,Male,Yes,Fiber optic,Yes,Month-to-month,1060.6,Yes
5519-YLDGW,Female,Yes,Fiber optic,Yes,Month-to-month,2254.2,Yes
2883-ILGWO,Male,Yes,Fiber optic,Yes,Month-to-month,5913.95,No
5178-LMXOP,Male,Yes,Fiber optic,Yes,Month-to-month,95.1,Yes
7526-BEZQB,Male,Yes,Fiber optic,Yes,Month-to-month,1148.1,Yes
5950-AAAGJ,Male,Yes,Fiber optic,Yes,Month-to-month,1537.9,No
4918-QLLIW,Male,Yes,DSL,Yes,Month-to-month,188.7,Yes
7056-IMHCC,Male,Yes,Fiber optic,Yes,Month-to-month,5549.4,Yes
5294-DMSFH,Female,Yes,Fiber optic,Yes,Month-to-month,2621.75,No
0603-OLQDC,Male,Yes,DSL,Yes,Month-to-month,837.5,No
4176-FXYBO,Male,Yes,Fiber optic,Yes,Month-to-month,6118.95,No
8663-UPDGF,Female,Yes,DSL,Yes,Month-to-month,1800.05,No
4112-LUEIZ,Male,Yes,Fiber optic,Yes,Month-to-month,863.1,Yes
9919-KNPOO,Female,Yes,Fiber optic,Yes,Month-to-month,1948.35,No
8749-JMNKX,Male,Yes,Fiber optic,Yes,Month-to-month,4750.95,Yes
2430-USGXP,Male,Yes,Fiber optic,Yes,Month-to-month,2391.8,Yes
5955-ERIHD,Male,Yes,Fiber optic,Yes,Month-to-month,1687.95,Yes
0468-YRPXN,Male,Yes,Fiber optic,Yes,Month-to-month,2807.1,No
7274-RTAPZ,Male,Yes,Fiber optic,Yes,Month-to-month,90.55,Yes
0311-UNPFF,Female,Yes,Fiber optic,Yes,Month-to-month,2274.35,Yes
2669-OIDSD,Female,Yes,Fiber optic,Yes,Month-to-month,4834,No
9576-SYUHJ,Male,Yes,Fiber optic,Yes,Month-to-month,3369.25,No
8414-MYSHR,Male,Yes,Fiber optic,Yes,Month-to-month,449.75,Yes
9402-ORRAH,Female,Yes,Fiber optic,Yes,Month-to-month,1400.3,No
4840-ORQXB,Female,Yes,Fiber optic,Yes,Month-to-month,5841.35,No
7599-FKVXZ,Male,Yes,Fiber optic,Yes,Month-to-month,4512.7,Yes
5569-KGJHX,Female,Yes,Fiber optic,Yes,Month-to-month,754.65,Yes
5019-GQVCR,Male,Yes,Fiber optic,Yes,Month-to-month,3645.6,No
5889-JTMUL,Female,Yes,Fiber optic,Yes,Month-to-month,4888.7,Yes
1703-MGIAB,Female,Yes,DSL,Yes,Month-to-month,1108,No
8914-RBTSB,Male,Yes,Fiber optic,Yes,Month-to-month,3019.5,Yes
6212-ATMLK,Female,Yes,Fiber optic,Yes,Month-to-month,4729.75,No
0963-ZBDRN,Male,Yes,Fiber optic,Yes,Month-to-month,3183.4,Yes
6331-EWIEB,Male,Yes,Fiber optic,Yes,Month-to-month,1734.5,Yes
2227-JRSJX,Female,Yes,Fiber optic,Yes,Month-to-month,1956.4,No
4795-WRNVT,Female,Yes,DSL,Yes,Month-to-month,2586,No
0260-ZDLGK,Female,Yes,DSL,Yes,Month-to-month,651.4,Yes
6357-JJPQT,Female,Yes,Fiber optic,Yes,Month-to-month,232.35,No
6210-KBBPI,Male,Yes,Fiber optic,Yes,Month-to-month,919.4,Yes
7011-CVEUC,Male,Yes,Fiber optic,Yes,Month-to-month,2338.35,No
7925-PNRGI,Female,Yes,DSL,Yes,Month-to-month,3541.1,No
2612-RANWT,Female,Yes,Fiber optic,Yes,Month-to-month,1164.3,Yes
6900-PXRMS,Male,Yes,Fiber optic,Yes,Month-to-month,2710.25,Yes
5186-EJEGL,Male,Yes,DSL,Yes,Month-to-month,653.25,No
2107-FBPTK,Female,Yes,Fiber optic,Yes,Month-to-month,3121.1,No
4633-MKHYU,Female,Yes,Fiber optic,Yes,Month-to-month,788.6,No
3194-ORPIK,Female,Yes,Fiber optic,Yes,Month-to-month,4116.15,Yes
2587-EKXTS,Male,Yes,Fiber optic,Yes,Month-to-month,4915.15,No
1723-HKXJQ,Male,Yes,Fiber optic,Yes,Month-to-month,4273.45,Yes
6473-ULUHT,Male,Yes,DSL,Yes,Month-to-month,1398.25,No
4433-JCGCG,Male,Yes,Fiber optic,Yes,Month-to-month,4680.05,Yes
5312-UXESG,Female,Yes,Fiber optic,Yes,Month-to-month,3990.6,No
7159-FVYPK,Female,Yes,DSL,Yes,Month-to-month,235,No
6088-BXMRG,Female,Yes,Fiber optic,Yes,Month-to-month,3089.6,No
4821-SJHJV,Female,Yes,Fiber optic,Yes,Month-to-month,2901.8,No
6688-UZPWD,Female,Yes,Fiber optic,Yes,Month-to-month,1145.35,Yes
8468-EHYJA,Female,Yes,Fiber optic,Yes,Month-to-month,5497.05,No
9057-SIHCH,Female,Yes,Fiber optic,Yes,Month-to-month,291.9,Yes
6771-XWBDM,Female,Yes,Fiber optic,Yes,Month-to-month,5921.35,Yes
3489-HHPFY,Female,Yes,Fiber optic,Yes,Month-to-month,134.05,No
9822-WMWVG,Female,Yes,Fiber optic,Yes,Month-to-month,4282.4,No
2645-QTLMB,Male,Yes,Fiber optic,Yes,Month-to-month,669,Yes
4424-TKOPW,Male,Yes,Fiber optic,Yes,Month-to-month,196.75,Yes
2522-AHJXR,Male,Yes,Fiber optic,Yes,Month-to-month,6572.85,No
7479-NITWS,Male,Yes,Fiber optic,Yes,Month-to-month,631.85,Yes
2959-MJHIC,Male,Yes,Fiber optic,Yes,Month-to-month,307.4,Yes
5960-WPXQM,Male,Yes,Fiber optic,Yes,Month-to-month,79.05,Yes
0684-AOSIH,Male,Yes,Fiber optic,Yes,Month-to-month,95,Yes
1866-RZZQS,Male,Yes,Fiber optic,Yes,Month-to-month,4187.75,Yes
8800-JOOCF,Female,Yes,Fiber optic,Yes,Month-to-month,966.55,No
1469-LBJQJ,Female,Yes,Fiber optic,Yes,Month-to-month,6936.85,No
4958-XCBDQ,Male,Yes,Fiber optic,Yes,Month-to-month,3496.3,Yes
2386-OWURY,Female,Yes,Fiber optic,Yes,Month-to-month,5817.7,No
6712-OAWRH,Female,Yes,Fiber optic,Yes,Month-to-month,2351.8,Yes
1508-DFXCU,Male,Yes,Fiber optic,Yes,Month-to-month,912,No
2800-QQUSO,Male,Yes,Fiber optic,Yes,Month-to-month,4222.95,No
8625-AZYZY,Male,Yes,Fiber optic,Yes,Month-to-month,2542.45,Yes
9481-IEBZY,Male,Yes,Fiber optic,Yes,Month-to-month,8061.5,No
6137-NICCO,Female,Yes,Fiber optic,Yes,Month-to-month,518.75,No
8374-XGEJJ,Male,Yes,Fiber optic,Yes,Month-to-month,4388.4,Yes
2656-TABEH,Male,Yes,Fiber optic,Yes,Month-to-month,420.2,Yes
9169-BSVIN,Male,Yes,DSL,Yes,Month-to-month,827.05,No
7714-YXSMB,Female,Yes,Fiber optic,Yes,Month-to-month,2599.95,No
4039-HEUNW,Male,Yes,Fiber optic,Yes,Month-to-month,3436.1,Yes
1194-HVAIF,Female,Yes,Fiber optic,Yes,Month-to-month,2462.55,No
0237-YFUTL,Female,Yes,Fiber optic,Yes,Month-to-month,5405.8,No
7691-KGKGP,Male,Yes,DSL,Yes,Month-to-month,3363.8,No
6710-HSJRD,Male,Yes,Fiber optic,Yes,Month-to-month,7132.15,No
0365-BZUWY,Male,Yes,Fiber optic,Yes,Month-to-month,1742.5,No
4817-VYYWS,Female,Yes,Fiber optic,Yes,Month-to-month,2983.8,Yes
5299-SJCZT,Male,Yes,Fiber optic,Yes,Month-to-month,298.35,Yes
2018-PZKMU,Male,Yes,Fiber optic,Yes,Month-to-month,970.45,No
7392-YYPYJ,Male,Yes,Fiber optic,Yes,Month-to-month,2415.95,No
4521-YEEHE,Female,Yes,Fiber optic,Yes,Month-to-month,1594.75,No
9278-VZKCD,Female,Yes,Fiber optic,Yes,Month-to-month,5647.95,No
6372-RFVNS,Female,Yes,Fiber optic,Yes,Month-to-month,78.8,Yes
2139-FQHLM,Male,Yes,Fiber optic,Yes,Month-to-month,1682.4,No
8938-UMKPI,Female,Yes,Fiber optic,Yes,Month-to-month,5127.95,Yes
6319-IEJWJ,Male,Yes,Fiber optic,Yes,Month-to-month,1776.55,Yes
9025-AOMKI,Female,Yes,Fiber optic,Yes,Month-to-month,536.4,Yes
6173-GOLSU,Male,Yes,Fiber optic,Yes,Month-to-month,6079,No
4647-MUZON,Female,Yes,Fiber optic,Yes,Month-to-month,1745.5,No
5655-JSMZM,Male,Yes,Fiber optic,Yes,Month-to-month,4718.25,Yes
7225-CBZPL,Male,Yes,Fiber optic,Yes,Month-to-month,1563.9,No
