customerID,gender,PhoneService,InternetService,StreamingTV,Contract,TotalCharges,Churn
8915-NNTRC,Male,Yes,Fiber optic,Yes,Two year,7919.8,No
4778-IZARL,Male,Yes,Fiber optic,Yes,Two year,6705.7,No
2987-BJXIK,Female,Yes,DSL,Yes,Two year,5991.05,No
7446-KQISO,Male,Yes,Fiber optic,Yes,Two year,4900.65,No
9823-EALYC,Male,Yes,DSL,Yes,Two year,5727.45,No
4006-HKYHO,Male,Yes,DSL,Yes,Two year,5309.5,No
0266-GMEAO,Male,Yes,Fiber optic,Yes,Two year,8058.55,No
5574-NXZIU,Male,Yes,Fiber optic,Yes,Two year,7049.75,No
8309-PPCED,Female,Yes,Fiber optic,Yes,Two year,7982.5,No
2126-GSEGL,Female,Yes,DSL,Yes,Two year,5917.55,No
2434-EEVDB,Female,Yes,Fiber optic,Yes,Two year,5948.7,No
8152-VETUR,Female,Yes,Fiber optic,Yes,Two year,6869.7,No
9140-CZQZZ,Female,Yes,DSL,Yes,Two year,5515.8,No
9938-TKDGL,Male,Yes,Fiber optic,Yes,Two year,6668,No
1325-USMEC,Male,Yes,Fiber optic,Yes,Two year,6944.5,No
2235-EZAIK,Female,Yes,DSL,Yes,Two year,5401.9,No
5055-BRMNE,Female,Yes,Fiber optic,Yes,Two year,7009.5,No
6211-WWLTF,Male,Yes,Fiber optic,Yes,Two year,6330.4,No
8670-MEFCP,Female,Yes,DSL,Yes,Two year,3379.25,No
6904-JLBGY,Female,Yes,Fiber optic,Yes,Two year,8436.25,No
7030-FZTFM,Male,Yes,Fiber optic,Yes,Two year,7922.75,No
0906-QVPMS,Male,Yes,Fiber optic,Yes,Two year,8349.45,No
7572-KPVKK,Male,Yes,Fiber optic,Yes,Two year,6590.5,No
6427-FEFIG,Female,Yes,DSL,Yes,Two year,1846.65,No
0017-IUDMW,Female,Yes,Fiber optic,Yes,Two year,8456.75,No
9031-ZVQPT,Male,Yes,Fiber optic,Yes,Two year,7840.6,No
2990-IAJSV,Male,Yes,DSL,Yes,Two year,6632.75,No
5457-COLHT,Male,Yes,DSL,Yes,Two year,5542.55,No
5451-YHYPW,Female,Yes,Fiber optic,Yes,Two year,8443.7,No
5153-LXKDT,Male,Yes,Fiber optic,Yes,Two year,7467.5,No
5161-UBZXI,Male,Yes,Fiber optic,Yes,Two year,7261.75,No
2121-JAFOM,Female,Yes,Fiber optic,Yes,Two year,8312.4,No
1227-UDMZR,Female,Yes,DSL,Yes,Two year,6637.9,No
2167-FQSTQ,Female,Yes,DSL,Yes,Two year,6786.1,No
1506-YJTYT,Male,Yes,DSL,Yes,Two year,3371,No
2789-CZANW,Female,Yes,Fiber optic,Yes,Two year,6997.3,No
1431-AIDJQ,Male,Yes,DSL,Yes,Two year,2603.1,No
8413-YNHNV,Male,Yes,DSL,Yes,Two year,6322.1,No
3244-CQPHU,Female,Yes,Fiber optic,Yes,Two year,7746.7,No
2200-DSAAL,Female,Yes,DSL,Yes,Two year,5330.2,No
4366-CTOUZ,Female,Yes,Fiber optic,Yes,Two year,5038.45,No
4737-HOBAX,Male,Yes,DSL,Yes,Two year,5034.05,No
7691-XVTZH,Female,Yes,Fiber optic,Yes,Two year,5974.3,No
7663-YJHSN,Female,Yes,Fiber optic,Yes,Two year,7556.9,No
4915-BFSXL,Male,Yes,DSL,Yes,Two year,4858.7,No
2824-DXNKN,Female,Yes,DSL,Yes,Two year,5025.85,No
5278-PNYOX,Female,Yes,Fiber optic,Yes,Two year,4917.75,No
3486-HOOGQ,Female,Yes,DSL,Yes,Two year,5743.3,No
3716-LRGXK,Male,Yes,Fiber optic,Yes,Two year,6067.4,No
3134-DSHVC,Female,Yes,Fiber optic,Yes,Two year,6218.45,No
2001-EWBQU,Female,Yes,Fiber optic,Yes,Two year,6333.8,No
6695-AMZUF,Female,Yes,DSL,Yes,Two year,5950.2,No
7975-JMZNT,Male,Yes,DSL,Yes,Two year,6075.9,No
9489-JMTTN,Female,Yes,DSL,Yes,Two year,6595.9,No
5329-KRDTM,Male,Yes,DSL,Yes,Two year,5396.25,No
0707-HOVVN,Female,Yes,DSL,Yes,Two year,5212.65,No
8580-QVLOC,Female,Yes,DSL,Yes,Two year,6440.25,Yes
4077-HWUYD,Male,Yes,DSL,Yes,Two year,6463.15,No
5360-LJCNJ,Female,Yes,Fiber optic,Yes,Two year,7555,No
4355-HBJHH,Male,Yes,DSL,Yes,Two year,5293.4,Yes
5914-XRFQB,Male,Yes,Fiber optic,Yes,Two year,8424.9,No
5322-TEUJK,Female,Yes,Fiber optic,Yes,Two year,8100.25,No
6122-LJADA,Male,Yes,DSL,Yes,Two year,6237.05,No
2400-XIWIO,Female,Yes,DSL,Yes,Two year,6310.9,No
7569-NMZYQ,Female,Yes,Fiber optic,Yes,Two year,8672.45,No
2211-RMNHO,Female,Yes,DSL,Yes,Two year,5560,No
1741-WTPON,Male,Yes,Fiber optic,Yes,Two year,6567.9,No
0813-TAXXS,Male,Yes,DSL,Yes,Two year,4323.35,No
8513-OLYGY,Male,Yes,Fiber optic,Yes,Two year,8332.15,No
5458-CQJTA,Male,Yes,DSL,Yes,Two year,4820.15,Yes
5172-RKOCB,Male,Yes,Fiber optic,Yes,Two year,7875,No
6616-AALSR,Female,Yes,Fiber optic,Yes,Two year,6725.3,No
9415-ZNBSX,Female,Yes,DSL,Yes,Two year,6293.2,No
8218-FFJDS,Female,Yes,DSL,Yes,Two year,6058.95,No
0345-XMMUG,Female,Yes,Fiber optic,Yes,Two year,4854.3,No
9128-CPXKI,Female,Yes,Fiber optic,Yes,Two year,5655.45,No
8166-ZZTFS,Female,Yes,DSL,Yes,Two year,5265.1,Yes
0016-QLJIS,Female,Yes,DSL,Yes,Two year,5957.9,No
7508-DQAKK,Female,Yes,DSL,Yes,Two year,5442.05,No
3050-RLLXC,Female,Yes,DSL,Yes,Two year,4620.4,No
9298-WGMRW,Female,Yes,Fiber optic,Yes,Two year,8312.75,No
1043-UXOVO,Female,Yes,Fiber optic,Yes,Two year,7993.3,No
6749-UTDVX,Male,Yes,Fiber optic,Yes,Two year,7634.8,No
3892-NXAZG,Male,Yes,Fiber optic,Yes,Two year,8289.2,No
9695-IDRZR,Female,Yes,Fiber optic,Yes,Two year,3946.9,No
8144-DGHXP,Female,Yes,DSL,Yes,Two year,4299.95,No
5641-DMBFJ,Female,Yes,DSL,Yes,Two year,4916.4,No
2664-XJZNo,Male,Yes,Fiber optic,Yes,Two year,7559.55,No
0536-ESJEP,Male,Yes,DSL,Yes,Two year,4191.45,No
0868-VJRDR,Male,Yes,Fiber optic,Yes,Two year,6605.55,No
8041-TMEID,Male,Yes,Fiber optic,Yes,Two year,6991.9,No
8125-QPFJD,Female,Yes,DSL,Yes,Two year,6065.3,No
5304-EFJLP,Male,Yes,Fiber optic,Yes,Two year,8022.85,No
8639-NHQEI,Female,Yes,Fiber optic,Yes,Two year,6954.15,No
3720-DBRWL,Male,Yes,DSL,Yes,Two year,4307.1,No
0562-FGDCR,Female,Yes,DSL,Yes,Two year,5430.65,No
2272-WUSPA,Female,Yes,Fiber optic,Yes,Two year,7751.7,No
4973-MGTON,Female,Yes,DSL,Yes,Two year,5969.3,No
8313-AFGBW,Male,Yes,DSL,Yes,Two year,3522.65,No
4822-LPTYJ,Male,Yes,Fiber optic,Yes,Two year,7346.2,No
4827-DPADN,Female,Yes,DSL,Yes,Two year,6042.7,No
3654-ARMGP,Female,Yes,DSL,Yes,Two year,5321.25,No
2599-CIPQE,Male,Yes,Fiber optic,Yes,Two year,7782.85,No
0254-FNMCI,Female,Yes,Fiber optic,Yes,Two year,7624.2,No
7762-URZQH,Male,Yes,Fiber optic,Yes,Two year,6981.35,Yes
3262-EIDHV,Female,Yes,DSL,Yes,Two year,5893.9,No
5707-ZMDJP,Male,Yes,DSL,Yes,Two year,3729.6,No
2676-SSLTO,Male,Yes,DSL,Yes,Two year,3199,No
0363-SVHYR,Male,Yes,DSL,Yes,Two year,6263.8,No
9070-BCKQP,Female,Yes,Fiber optic,Yes,Two year,7881.2,No
9258-CNWAC,Female,Yes,Fiber optic,Yes,Two year,8166.8,No
4119-ZYPZY,Male,Yes,Fiber optic,Yes,Two year,7623.2,No
6196-HBOBZ,Male,Yes,Fiber optic,Yes,Two year,6347.55,No
4188-PCPIG,Female,Yes,DSL,Yes,Two year,4124.65,No
5727-MYATE,Male,Yes,DSL,Yes,Two year,6397.6,No
5982-PSMKW,Female,Yes,DSL,Yes,Two year,2198.3,No
1676-MQAOA,Male,Yes,DSL,Yes,Two year,5336.35,No
7566-DSRLQ,Female,Yes,Fiber optic,Yes,Two year,7998.8,No
8591-TKMZH,Male,Yes,Fiber optic,Yes,Two year,6555.2,No
1841-YSJGV,Male,Yes,Fiber optic,Yes,Two year,7852.4,No
8777-MBMTS,Female,Yes,Fiber optic,Yes,Two year,6725.5,No
4393-GEADV,Male,Yes,Fiber optic,Yes,Two year,7842.3,No
1409-PHXTF,Male,Yes,Fiber optic,Yes,Two year,6077.75,No
2885-HIJDH,Male,Yes,DSL,Yes,Two year,6194.1,No
9479-HYNYL,Female,Yes,DSL,Yes,Two year,5705.05,No
9027-TMATR,Female,Yes,DSL,Yes,Two year,3460.3,No
9110-HSGTV,Female,Yes,DSL,Yes,Two year,5555.3,No
9866-OCCKE,Female,Yes,Fiber optic,Yes,Two year,8075.35,No
6386-SZZKH,Female,Yes,Fiber optic,Yes,Two year,5293.2,Yes
6283-GITPX,Male,Yes,DSL,Yes,Two year,5522.7,No
9788-HNGUT,Male,Yes,Fiber optic,Yes,Two year,8594.4,No
5375-XLDOF,Male,Yes,Fiber optic,Yes,Two year,7665.8,No
8232-CTLKO,Female,Yes,DSL,Yes,Two year,3996.8,No
9227-YBAXE,Female,Yes,DSL,Yes,Two year,5215.1,No
4043-MKDTV,Male,Yes,Fiber optic,Yes,Two year,7291.75,No
5320-BRKGK,Female,Yes,DSL,Yes,Two year,4415.75,No
9715-WZCLW,Male,Yes,Fiber optic,Yes,Two year,6910.3,No
4049-ZPALD,Female,Yes,Fiber optic,Yes,Two year,6375.8,No
7929-SKFGK,Male,Yes,Fiber optic,Yes,Two year,8244.3,No
6435-VWCCY,Male,Yes,Fiber optic,Yes,Two year,5968.4,No
8630-QSGXK,Male,Yes,DSL,Yes,Two year,3901.25,No
1832-PEUTS,Male,Yes,Fiber optic,Yes,Two year,5411.65,No
5696-CEIQJ,Male,Yes,Fiber optic,Yes,Two year,6895.5,No
2725-TTRIQ,Female,Yes,DSL,Yes,Two year,5986.55,No
3374-TTZTK,Male,Yes,Fiber optic,Yes,Two year,5487,No
4419-UJMUS,Male,Yes,Fiber optic,Yes,Two year,6856.45,No
7609-YBPXG,Male,Yes,DSL,Yes,Two year,4735.2,No
6586-MYGKD,Male,Yes,DSL,Yes,Two year,5289.8,No
0248-PGHBZ,Female,Yes,Fiber optic,Yes,Two year,6140.85,No
2404-JIBFC,Female,Yes,DSL,Yes,Two year,4657.95,No
8029-XYPWT,Male,Yes,Fiber optic,Yes,Two year,8016.6,No
6804-GDMOI,Female,Yes,Fiber optic,Yes,Two year,6428.4,Yes
2990-OGYTD,Female,Yes,DSL,Yes,Two year,5883.85,No
0675-NCDYU,Female,Yes,Fiber optic,Yes,Two year,8543.25,No
2302-OUZXB,Male,Yes,DSL,Yes,Two year,5784.3,No
5271-YNWVR,Male,Yes,Fiber optic,Yes,Two year,7856,Yes
9152-AMKAK,Male,Yes,DSL,Yes,Two year,493.4,No
5286-YHCVC,Male,Yes,Fiber optic,Yes,Two year,7470.1,No
1576-PFZIW,Male,Yes,Fiber optic,Yes,Two year,7511.9,No
5327-XOKKY,Male,Yes,DSL,Yes,Two year,5329,No
6297-NoOPG,Female,Yes,Fiber optic,Yes,Two year,7752.05,No
8707-HOEDG,Female,Yes,Fiber optic,Yes,Two year,7689.8,No
6408-WHTEF,Male,Yes,DSL,Yes,Two year,6376.55,No
4199-QHJNM,Male,Yes,Fiber optic,Yes,Two year,6989.7,No
5135-GRQJV,Male,Yes,Fiber optic,Yes,Two year,8331.95,No
1972-XMUWV,Female,Yes,DSL,Yes,Two year,3808.2,No
3407-JMJQQ,Female,Yes,Fiber optic,Yes,Two year,7661.8,No
8645-KOMJQ,Male,Yes,DSL,Yes,Two year,5601.4,No
4057-FKCZK,Male,Yes,Fiber optic,Yes,Two year,4828.05,No
8661-BOYNW,Female,Yes,DSL,Yes,Two year,6096.45,No
1162-ECVII,Male,Yes,Fiber optic,Yes,Two year,7932.5,No
2419-FSORS,Male,Yes,Fiber optic,Yes,Two year,7719.5,No
6754-LZUKA,Male,Yes,DSL,Yes,Two year,4932.5,No
8099-MZPUJ,Male,Yes,Fiber optic,Yes,Two year,5443.65,No
3197-NNYNB,Male,Yes,Fiber optic,Yes,Two year,6631.85,No
3396-DKDEL,Female,Yes,Fiber optic,Yes,Two year,8250,No
5321-NTRKC,Male,Yes,DSL,Yes,Two year,5234.95,No
2194-IIQOF,Female,Yes,DSL,Yes,Two year,6388.65,No
0383-CLDDA,Female,Yes,DSL,Yes,Two year,5897.4,No
5183-KLYEM,Female,Yes,Fiber optic,Yes,Two year,8192.6,No
5965-GGPRW,Male,Yes,Fiber optic,Yes,Two year,7609.75,No
7169-YWAMK,Male,Yes,DSL,Yes,Two year,4855.35,No
2324-EFHVG,Male,Yes,Fiber optic,Yes,Two year,6692.65,No
2193-SFWQW,Male,Yes,Fiber optic,Yes,Two year,8033.1,No
6733-LRIZX,Male,Yes,Fiber optic,Yes,Two year,4025.5,No
3779-OSWCF,Female,Yes,DSL,Yes,Two year,6506.15,No
1555-DJEQW,Female,Yes,Fiber optic,Yes,Two year,7723.9,Yes
2516-XSJKX,Female,Yes,DSL,Yes,Two year,3126.45,No
6013-BHCAW,Male,Yes,DSL,Yes,Two year,4976.15,No
0401-WDBXM,Male,Yes,Fiber optic,Yes,Two year,7542.25,No
8085-MSNLK,Female,Yes,Fiber optic,Yes,Two year,6891.4,No
9625-QNLUX,Male,Yes,Fiber optic,Yes,Two year,7074.4,No
4627-MIHJH,Female,Yes,Fiber optic,Yes,Two year,7467.55,No
9795-NREXC,Female,Yes,DSL,Yes,Two year,5484.4,No
3831-YCPUO,Female,Yes,Fiber optic,Yes,Two year,7854.9,No
9924-JPRMC,Male,Yes,Fiber optic,Yes,Two year,8547.15,No
3726-TBHQT,Male,Yes,Fiber optic,Yes,Two year,8175.9,No
8901-UPRHR,Female,Yes,Fiber optic,Yes,Two year,7711.45,No
0201-MIBOL,Female,Yes,Fiber optic,Yes,Two year,6471.85,No
2925-VDZHY,Male,Yes,DSL,Yes,Two year,6501.35,No
4718-WXBGI,Male,Yes,DSL,Yes,Two year,6614.9,No
2988-QRAJY,Male,Yes,Fiber optic,Yes,Two year,7430.75,No
1452-UZOSF,Male,Yes,Fiber optic,Yes,Two year,7548.6,No
6631-HMANX,Male,Yes,DSL,Yes,Two year,6227.5,No
0665-XHDJU,Male,Yes,Fiber optic,Yes,Two year,7285.7,No
3544-FBCAS,Female,Yes,DSL,Yes,Two year,5959.3,No
7054-DMVAS,Male,Yes,DSL,Yes,Two year,3512.9,No
3428-MMGUB,Male,Yes,Fiber optic,Yes,Two year,5231.2,No
3705-RHRFR,Female,Yes,Fiber optic,Yes,Two year,6875.35,No
9933-QRGTX,Female,Yes,Fiber optic,Yes,Two year,5611.75,No
2661-GKBTK,Male,Yes,DSL,Yes,Two year,4543.95,No
2578-JQPHZ,Male,Yes,Fiber optic,Yes,Two year,4378.35,No
7208-PSIHR,Female,Yes,Fiber optic,Yes,Two year,7188.5,No
9053-JZFKV,Male,Yes,Fiber optic,Yes,Two year,7752.3,Yes
2530-ENDWQ,Female,Yes,Fiber optic,Yes,Two year,6585.35,Yes
9541-PWTWO,Female,Yes,DSL,Yes,Two year,4233.95,No
6308-CQRBU,Female,Yes,Fiber optic,Yes,Two year,7707.7,No
4701-LKOZD,Female,Yes,DSL,Yes,Two year,6367.2,No
6603-QWSPR,Female,Yes,Fiber optic,Yes,Two year,4904.2,No
4378-MYPGO,Male,Yes,Fiber optic,Yes,Two year,7173.15,No
4129-LYCOI,Female,Yes,Fiber optic,Yes,Two year,7039.05,No
1936-UAFEH,Female,Yes,Fiber optic,Yes,Two year,7279.35,No
1027-LKKQQ,Female,Yes,DSL,Yes,Two year,5886.85,No
6734-FQAJX,Male,Yes,Fiber optic,Yes,Two year,7171.7,No
6656-GULJQ,Male,Yes,DSL,Yes,Two year,6093.3,No
3259-FDWOY,Male,Yes,Fiber optic,Yes,Two year,7723.7,Yes
3258-ZKPAI,Male,Yes,Fiber optic,Yes,Two year,8337.45,No
1428-IEDPR,Male,Yes,Fiber optic,Yes,Two year,5731.4,No
5748-RNCJT,Male,Yes,Fiber optic,Yes,Two year,7348.8,Yes
6519-ZHPXP,Female,Yes,Fiber optic,Yes,Two year,7679.65,No
2999-AANRQ,Female,Yes,DSL,Yes,Two year,1524.85,No
7560-QJAVJ,Female,Yes,DSL,Yes,Two year,5589.45,No
3518-FSTWG,Male,Yes,Fiber optic,Yes,Two year,7920.7,No
9330-VOFSZ,Female,Yes,Fiber optic,Yes,Two year,6640.7,No
3795-CAWEX,Male,Yes,Fiber optic,Yes,Two year,8152.3,No
6258-PVZWJ,Male,Yes,DSL,Yes,Two year,6302.85,No
6953-PBDIN,Male,Yes,DSL,Yes,Two year,5265.55,No
3938-YFPXD,Male,Yes,DSL,Yes,Two year,5997.1,No
9558-IHEZX,Female,Yes,Fiber optic,Yes,Two year,7283.25,No
5702-KVQRD,Male,Yes,DSL,Yes,Two year,5832.65,No
6169-PGNCD,Female,Yes,DSL,Yes,Two year,4166.35,No
4909-JOUPP,Male,Yes,Fiber optic,Yes,Two year,7898.45,No
6437-UDQJM,Female,Yes,DSL,Yes,Two year,6129.65,No
8722-PRFDV,Female,Yes,DSL,Yes,Two year,5574.35,No
3967-KXAPS,Male,Yes,DSL,Yes,Two year,6719.9,No
4075-WKNIU,Female,Yes,DSL,Yes,Two year,,No
5090-EMGTC,Female,Yes,Fiber optic,Yes,Two year,6034.85,No
9412-ARGBX,Female,Yes,Fiber optic,Yes,Two year,4627.85,Yes
9589-ABEPT,Male,Yes,Fiber optic,Yes,Two year,6460.55,No
4670-TABXH,Male,Yes,Fiber optic,Yes,Two year,7758.9,No
5161-XEUVX,Male,Yes,Fiber optic,Yes,Two year,3460.95,No
8107-RZLNV,Male,Yes,Fiber optic,Yes,Two year,7565.35,No
9530-GRMJG,Male,Yes,DSL,Yes,Two year,5979.7,No
6898-RBTLU,Female,Yes,DSL,Yes,Two year,3902.45,No
7359-SSBJK,Female,Yes,DSL,Yes,Two year,4481,Yes
2380-DAMQP,Female,Yes,Fiber optic,Yes,Two year,8349.7,No
2256-YLYLP,Male,Yes,DSL,Yes,Two year,4953.25,No
6365-HITVU,Female,Yes,DSL,Yes,Two year,6328.7,No
9488-FYQAU,Female,Yes,Fiber optic,Yes,Two year,6841.4,No
1960-UOTYM,Male,Yes,DSL,Yes,Two year,4016.3,No
9739-JLPQJ,Female,Yes,Fiber optic,Yes,Two year,8670.1,No
3259-KNMRR,Male,Yes,DSL,Yes,Two year,4438.2,No
6120-RJKLU,Female,Yes,DSL,Yes,Two year,4819.75,No
3090-HAWSU,Male,Yes,Fiber optic,Yes,Two year,6876.05,Yes
1320-GVNHT,Male,Yes,Fiber optic,Yes,Two year,7767.25,No
8071-SBTRN,Female,Yes,Fiber optic,Yes,Two year,7737.55,No
1116-DXXDF,Male,Yes,Fiber optic,Yes,Two year,3801.7,No
8465-SBRXP,Male,Yes,Fiber optic,Yes,Two year,3616.25,No
3508-CFVZL,Female,Yes,Fiber optic,Yes,Two year,7985.9,No
6369-MCAKO,Female,Yes,DSL,Yes,Two year,6185.8,No
0530-IJVDB,Male,Yes,Fiber optic,Yes,Two year,7882.5,No
1304-SEGFY,Female,Yes,Fiber optic,Yes,Two year,6841.3,No
6257-DTAYD,Male,Yes,Fiber optic,Yes,Two year,7365.3,No
4616-ULAOA,Female,Yes,Fiber optic,Yes,Two year,7245.9,No
6797-LNAQX,Male,Yes,Fiber optic,Yes,Two year,6859.5,Yes
5130-YPIRV,Female,Yes,DSL,Yes,Two year,4284.2,No
6439-PKTRR,Female,Yes,DSL,Yes,Two year,5617.95,No
7164-BPTUT,Male,Yes,DSL,Yes,Two year,5012.35,No
9586-JGQKH,Female,Yes,Fiber optic,Yes,Two year,6794.75,No
6691-CCIHA,Female,Yes,DSL,Yes,Two year,5150.55,No
9281-CEDRU,Female,Yes,DSL,Yes,Two year,4326.25,No
3186-AJIEK,Male,Yes,Fiber optic,Yes,Two year,6844.5,No
